case_id,outcome
declaration 97727,approved
declaration 97733,approved
declaration 97739,approved
declaration 97744,approved
declaration 97749,approved
declaration 97754,approved
declaration 97759,approved
declaration 97765,approved
declaration 97770,approved
declaration 97776,approved
declaration 97781,approved
declaration 97786,approved
declaration 97791,rejected
declaration 97795,approved
declaration 97801,approved
declaration 97806,approved
declaration 97811,approved
declaration 97816,approved
declaration 97822,approved
declaration 97827,approved
declaration 97832,approved
declaration 97838,approved
declaration 97844,approved
declaration 97853,approved
declaration 97858,approved
declaration 97863,approved
declaration 97868,approved
declaration 97873,approved
declaration 97878,approved
declaration 97884,approved
declaration 97889,approved
declaration 97894,approved
declaration 97899,approved
declaration 97904,approved
declaration 97909,approved
declaration 97915,approved
declaration 97920,approved
declaration 97925,approved
declaration 97931,approved
declaration 97936,approved
declaration 97942,approved
declaration 97947,approved
declaration 97953,approved
declaration 97959,approved
declaration 97964,approved
declaration 97969,approved
declaration 97975,approved
declaration 97980,approved
declaration 97990,approved
declaration 97995,approved
declaration 98001,approved
declaration 98006,approved
declaration 98011,approved
declaration 98017,approved
declaration 98022,approved
declaration 98027,approved
declaration 98032,approved
declaration 98038,approved
declaration 98044,approved
declaration 98050,approved
declaration 98055,unknown
declaration 98057,approved
declaration 98063,approved
declaration 98068,approved
declaration 98073,approved
declaration 98086,approved
declaration 98092,approved
declaration 98098,approved
declaration 98103,approved
declaration 98108,approved
declaration 98114,approved
declaration 98119,approved
declaration 98125,approved
declaration 98131,approved
declaration 98137,approved
declaration 98142,approved
declaration 98148,rejected
declaration 98152,approved
declaration 98161,approved
declaration 98166,approved
declaration 98172,approved
declaration 98178,approved
declaration 98183,approved
declaration 98188,approved
declaration 98194,approved
declaration 98200,approved
declaration 98205,approved
declaration 98211,approved
declaration 98216,approved
declaration 98221,approved
declaration 98226,approved
declaration 98231,approved
declaration 98237,approved
declaration 98243,approved
declaration 98248,approved
declaration 98256,approved
declaration 98261,approved
declaration 98266,approved
declaration 98271,approved
declaration 98276,approved
declaration 98281,approved
declaration 98286,approved
declaration 98292,approved
declaration 98297,approved
declaration 98303,approved
declaration 98308,approved
declaration 98314,approved
declaration 98320,approved
declaration 98325,approved
declaration 98331,approved
declaration 98340,approved
declaration 98346,approved
declaration 98352,approved
declaration 98357,approved
declaration 98366,approved
declaration 98372,approved
declaration 98377,approved
declaration 98383,approved
declaration 98389,approved
declaration 98394,approved
declaration 98399,approved
declaration 98404,approved
declaration 98409,approved
declaration 98415,approved
declaration 98423,approved
declaration 98429,approved
declaration 98435,approved
declaration 98440,approved
declaration 98445,approved
declaration 98451,rejected
declaration 98455,rejected
declaration 98459,approved
declaration 98465,approved
declaration 98470,approved
declaration 98476,approved
declaration 98481,approved
declaration 98487,approved
declaration 98493,approved
declaration 98498,approved
declaration 98506,approved
declaration 98512,approved
declaration 98517,approved
declaration 98522,approved
declaration 98531,approved
declaration 98537,approved
declaration 98542,approved
declaration 98547,approved
declaration 98553,approved
declaration 98559,approved
declaration 98564,approved
declaration 98570,approved
declaration 98580,approved
declaration 98585,approved
declaration 98590,approved
declaration 98595,approved
declaration 98600,approved
declaration 98606,approved
declaration 98611,approved
declaration 98617,approved
declaration 98622,approved
declaration 98627,approved
declaration 98632,approved
declaration 98637,approved
declaration 98646,approved
declaration 98651,approved
declaration 98657,approved
declaration 98662,approved
declaration 98667,approved
declaration 98673,approved
declaration 98679,approved
declaration 98684,approved
declaration 98689,approved
declaration 98694,approved
declaration 98700,approved
declaration 98705,approved
declaration 98711,approved
declaration 98717,approved
declaration 98722,approved
declaration 98727,approved
declaration 98733,approved
declaration 98741,approved
declaration 98747,approved
declaration 98752,approved
declaration 98757,approved
declaration 98762,approved
declaration 98767,approved
declaration 98773,approved
declaration 98779,approved
declaration 98784,approved
declaration 98789,approved
declaration 98794,approved
declaration 98799,approved
declaration 98807,approved
declaration 98813,approved
declaration 98818,approved
declaration 98824,approved
declaration 98829,approved
declaration 98838,approved
declaration 98843,approved
declaration 98848,approved
declaration 98853,approved
declaration 98858,approved
declaration 98863,approved
declaration 98869,approved
declaration 98875,approved
declaration 98881,approved
declaration 98886,approved
declaration 98891,approved
declaration 98896,approved
declaration 98905,approved
declaration 98910,approved
declaration 98915,approved
declaration 98920,approved
declaration 98925,approved
declaration 98930,approved
declaration 98935,approved
declaration 98941,approved
declaration 98946,approved
declaration 98951,approved
declaration 98957,approved
declaration 98962,approved
declaration 98968,approved
declaration 98974,approved
declaration 98979,approved
declaration 98984,approved
declaration 98989,approved
declaration 98995,approved
declaration 99004,approved
declaration 99009,approved
declaration 99014,approved
declaration 99019,approved
declaration 99030,approved
declaration 99035,approved
declaration 99040,approved
declaration 99050,approved
declaration 99059,approved
declaration 99064,approved
declaration 99069,approved
declaration 99083,approved
declaration 99088,approved
declaration 99093,unknown
declaration 99095,approved
declaration 99101,approved
declaration 99106,approved
declaration 99111,approved
declaration 99116,approved
declaration 99121,approved
declaration 99126,approved
declaration 99132,approved
declaration 99137,approved
declaration 99143,approved
declaration 99148,approved
declaration 99154,approved
declaration 99160,approved
declaration 99165,approved
declaration 99171,approved
declaration 99176,approved
declaration 99181,approved
declaration 99186,approved
declaration 99192,approved
declaration 99197,approved
declaration 99206,approved
declaration 99212,approved
declaration 99222,approved
declaration 99227,approved
declaration 99232,approved
declaration 99240,approved
declaration 99246,approved
declaration 99256,approved
declaration 99262,approved
declaration 99268,approved
declaration 99273,approved
declaration 99279,approved
declaration 99284,approved
declaration 99289,approved
declaration 99294,rejected
